Book_name,Book_link,Book_stock_availability,Book_price,Book_UPC,Book_Tax,Book_number_of_reviews,Category,Category_link,Book_description
Twenty Yawns,http://books.toscrape.com/catalogue/twenty-yawns_773/index.html,In stock,£22.08,1d6443ffba9dfd80,£0.00,0,Childrens,http://books.toscrape.com/category/books/childrens_11/index.html,"Featuring lyrical text and beautiful illustrations, this bedtime tale from Pulitzer Prize winner Ja"
Through the Woods,http://books.toscrape.com/catalogue/through-the-woods_772/index.html,In stock,£25.38,6e44bcbeac7f4360,£0.00,0,Sequential Art,http://books.toscrape.com/category/books/sequential-art_5/index.html,"'It came from the woods. Most strange things do.'Five mysterious, spine-tingling stories follow jou"
This Is Where It Ends,http://books.toscrape.com/catalogue/this-is-where-it-ends_771/index.html,In stock,£27.12,f0f38174a7e689a3,£0.00,0,Young Adult,http://books.toscrape.com/category/books/young-adult_21/index.html,"10:00 a.m. The principal of Opportunity High School finishes her speech, welcoming the entire stude"
The Year of Magical Thinking,http://books.toscrape.com/catalogue/the-year-of-magical-thinking_770/index.html,In stock,£43.04,34c0d7c4ee5650af,£0.00,0,Nonfiction,http://books.toscrape.com/category/books/nonfiction_13/index.html,"From one of America's iconic writers, this is a portrait of a marriage and a life - in good times a"
The Wright Brothers,http://books.toscrape.com/catalogue/the-wright-brothers_769/index.html,In stock,£56.80,08b2f71d93836313,£0.00,0,Default,http://books.toscrape.com/category/books/default_15/index.html,Two-time winner of the Pulitzer Prize David McCullough tells the dramatic story-behind-the-story ab
The White Queen (The Cousins' War #1),http://books.toscrape.com/catalogue/the-white-queen-the-cousins-war-1_768/index.html,In stock,£25.91,6875c5657661b2fb,£0.00,0,Add a comment,http://books.toscrape.com/category/books/add-a-comment_18/index.html,Philippa Gregory presents the first of a new series set amid the deadly feuds of England known as t
The Wedding Pact (The O'Malleys #2),http://books.toscrape.com/catalogue/the-wedding-pact-the-omalleys-2_767/index.html,In stock,£32.61,c5cb9f885d8b3621,£0.00,0,Romance,http://books.toscrape.com/category/books/romance_8/index.html,New York Times and USA Today bestselling author Katee Robert continues her smoking-hot series about
The Time Keeper,http://books.toscrape.com/catalogue/the-time-keeper_766/index.html,In stock,£27.88,e9906e2f0d189745,£0.00,0,Fiction,http://books.toscrape.com/category/books/fiction_10/index.html,"In this fable, the first man on earth to count the hours becomes Father Time. The inventor of the w"
The Testament of Mary,http://books.toscrape.com/catalogue/the-testament-of-mary_765/index.html,In stock,£52.67,081305e6df719dff,£0.00,0,Fiction,http://books.toscrape.com/category/books/fiction_10/index.html,"Provocative, haunting, and indelible, Colm Tóibín’s portrait of Mary presents her as a solitary old"
The Star-Touched Queen,http://books.toscrape.com/catalogue/the-star-touched-queen_764/index.html,In stock,£46.02,1528279aec1f3dce,£0.00,0,Fantasy,http://books.toscrape.com/category/books/fantasy_19/index.html,Fate and fortune. Power and passion. What does it take to be the queen of a kingdom when you're onl
The Songs of the Gods,http://books.toscrape.com/catalogue/the-songs-of-the-gods_763/index.html,In stock,£44.48,00c4543ec6bd25b4,£0.00,0,Default,http://books.toscrape.com/category/books/default_15/index.html,"The Power of Dream ""It has been ages since the last time you enjoyed the night more than what you e"
The Song of Achilles,http://books.toscrape.com/catalogue/the-song-of-achilles_762/index.html,In stock,£37.40,e88fb1c9397cfb27,£0.00,0,Add a comment,http://books.toscrape.com/category/books/add-a-comment_18/index.html,"Greece in the age of heroes. Patroclus, an awkward young prince, has been exiled to the court of Ki"
The Rosie Project (Don Tillman #1),http://books.toscrape.com/catalogue/the-rosie-project-don-tillman-1_761/index.html,In stock,£54.04,012094e90a4b908d,£0.00,0,Default,http://books.toscrape.com/category/books/default_15/index.html,"An international sensation, this hilarious, feel-good novel is narrated by an oddly charming and so"
The Power of Habit: Why We Do What We Do in Life and Business,http://books.toscrape.com/catalogue/the-power-of-habit-why-we-do-what-we-do-in-life-and-business_760/index.html,In stock,£16.88,6bdd909329435e80,£0.00,0,Default,http://books.toscrape.com/category/books/default_15/index.html,"A young woman walks into a laboratory. Over the past two years, she has transformed almost every as"
The Marriage of Opposites,http://books.toscrape.com/catalogue/the-marriage-of-opposites_759/index.html,In stock,£28.08,52cf2a5933ec5d8f,£0.00,0,Historical Fiction,http://books.toscrape.com/category/books/historical-fiction_4/index.html,From the New York Times bestselling author of The Dovekeepers and The Museum of Extraordinary Thing
The Lucifer Effect: Understanding How Good People Turn Evil,http://books.toscrape.com/catalogue/the-lucifer-effect-understanding-how-good-people-turn-evil_758/index.html,In stock,£10.40,4e812d32d64e2431,£0.00,0,Psychology,http://books.toscrape.com/category/books/psychology_26/index.html,"Renowned social psychologist and creator of the ""Stanford Prison Experiment,"" Philip Zimbardo explo"
The Long Haul (Diary of a Wimpy Kid #9),http://books.toscrape.com/catalogue/the-long-haul-diary-of-a-wimpy-kid-9_757/index.html,In stock,£44.07,f21effc079a2b38a,£0.00,0,Humor,http://books.toscrape.com/category/books/humor_30/index.html,Greg Heffley and his family hit the road in author-illustrator Jeff Kinney's latest installment of 
The Loney,http://books.toscrape.com/catalogue/the-loney_756/index.html,In stock,£23.40,2d88a31f325dfd3b,£0.00,0,Horror,http://books.toscrape.com/category/books/horror_31/index.html,"If it had another name, I never knew, but the locals called it the Loney - that strange nowhere bet"
The Literature Book (Big Ideas Simply Explained),http://books.toscrape.com/catalogue/the-literature-book-big-ideas-simply-explained_755/index.html,In stock,£17.43,4881cc53f6c8892f,£0.00,0,Nonfiction,http://books.toscrape.com/category/books/nonfiction_13/index.html,A global look at the greatest works of Eastern and Western literature and the themes that unite the
The Last Mile (Amos Decker #2),http://books.toscrape.com/catalogue/the-last-mile-amos-decker-2_754/index.html,In stock,£54.21,3bc89353f7e3a3cc,£0.00,0,Mystery,http://books.toscrape.com/category/books/mystery_3/index.html,"In his #1 New York Times bestseller Memory Man, David Baldacci introduced the extraordinary detecti"
The Immortal Life of Henrietta Lacks,http://books.toscrape.com/catalogue/the-immortal-life-of-henrietta-lacks_753/index.html,In stock,£40.67,f72f61ad6a5f12ed,£0.00,0,Add a comment,http://books.toscrape.com/category/books/add-a-comment_18/index.html,"Henrietta Lacks, as HeLa, is known to present-day scientists for her cells from cervical cancer. Sh"
The Hidden Oracle (The Trials of Apollo #1),http://books.toscrape.com/catalogue/the-hidden-oracle-the-trials-of-apollo-1_752/index.html,In stock,£52.26,992974ba6a0536ea,£0.00,0,Fantasy,http://books.toscrape.com/category/books/fantasy_19/index.html,"How do you punish an immortal?By making him human.After angering his father Zeus, the god Apollo is"
The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,http://books.toscrape.com/catalogue/the-help-yourself-cookbook-for-kids-60-easy-plant-based-recipes-kids-can-make-to-stay-healthy-and-save-the-earth_751/index.html,In stock,£28.77,ddc8340dabc8641b,£0.00,0,Food and Drink,http://books.toscrape.com/category/books/food-and-drink_33/index.html,Struggling to get your kids to eat their fruits and vegetables? Try letting them help themselves!Ex
The Guilty (Will Robie #4),http://books.toscrape.com/catalogue/the-guilty-will-robie-4_750/index.html,In stock,£13.82,847935fc68707426,£0.00,0,Thriller,http://books.toscrape.com/category/books/thriller_37/index.html,"Will Robie is the government's most professional, disciplined, and lethal assassin. He infiltrates "
The First Hostage (J.B. Collins #2),http://books.toscrape.com/catalogue/the-first-hostage-jb-collins-2_749/index.html,In stock,£25.85,a86972014275e072,£0.00,0,Fiction,http://books.toscrape.com/category/books/fiction_10/index.html,"“The president of the United States . . . is missing.”With these words, New York Times journalist J"
The Dovekeepers,http://books.toscrape.com/catalogue/the-dovekeepers_748/index.html,In stock,£48.78,3d76bc83c6b644c9,£0.00,0,Add a comment,http://books.toscrape.com/category/books/add-a-comment_18/index.html,"Blends mythology, magic, archaeology and women. Traces four women, their path to the Masada massacr"
The Darkest Lie,http://books.toscrape.com/catalogue/the-darkest-lie_747/index.html,In stock,£35.35,6edacfd1f8ebb9eb,£0.00,0,Young Adult,http://books.toscrape.com/category/books/young-adult_21/index.html,"“The mother I knew would never do those things.But maybe I never knew her after all.”Clothes, jokes"
The Bane Chronicles (The Bane Chronicles #1-11),http://books.toscrape.com/catalogue/the-bane-chronicles-the-bane-chronicles-1-11_746/index.html,In stock,£44.73,dc6f688b82e42a5b,£0.00,0,Fantasy,http://books.toscrape.com/category/books/fantasy_19/index.html,Fans of The Mortal Instruments and The Infernal Devices can get to know warlock Magnus Bane like ne
The Bad-Ass Librarians of Timbuktu: And Their Race to Save the Worldâs Most Precious Manuscripts,http://books.toscrape.com/catalogue/the-bad-ass-librarians-of-timbuktu-and-their-race-to-save-the-worlds-most-precious-manuscripts_745/index.html,In stock,£15.77,923831a05c9f91f7,£0.00,0,Nonfiction,http://books.toscrape.com/category/books/nonfiction_13/index.html,"To save precious centuries-old Arabic texts from Al Qaeda, a band of librarians in Timbuktu pulls o"
The 14th Colony (Cotton Malone #11),http://books.toscrape.com/catalogue/the-14th-colony-cotton-malone-11_744/index.html,In stock,£39.24,1b8187fa4bf6ab05,£0.00,0,Thriller,http://books.toscrape.com/category/books/thriller_37/index.html,"Shot down over Siberia in what was to be a simple meet-and-greet-mission, ex-Justice Department age"
That Darkness (Gardiner and Renner #1),http://books.toscrape.com/catalogue/that-darkness-gardiner-and-renner-1_743/index.html,In stock,£13.92,0c7b9cf2b7662b65,£0.00,0,Mystery,http://books.toscrape.com/category/books/mystery_3/index.html,"As a forensic investigator for the Cleveland Police Department, Maggie Gardiner has seen her share "
Tastes Like Fear (DI Marnie Rome #3),http://books.toscrape.com/catalogue/tastes-like-fear-di-marnie-rome-3_742/index.html,In stock,£10.69,2d1e337aaf341858,£0.00,0,Mystery,http://books.toscrape.com/category/books/mystery_3/index.html,"Sarah Hilary won the 2015 Theakston's Crime Novel of the Year with her debut, the 2014 Richard and "
Take Me with You,http://books.toscrape.com/catalogue/take-me-with-you_741/index.html,In stock,£45.21,2c04320e110a14a3,£0.00,0,Fiction,http://books.toscrape.com/category/books/fiction_10/index.html,"August Shroeder, a burned-out teacher, has been sober since his 19-year-old son died. Every year he"
Swell: A Year of Waves,http://books.toscrape.com/catalogue/swell-a-year-of-waves_740/index.html,In stock,£45.58,4c8b7540409da4ac,£0.00,0,Nonfiction,http://books.toscrape.com/category/books/nonfiction_13/index.html,Wave watchers around the world know that no two waves are the same. Yet each and every wave that ri
Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),http://books.toscrape.com/catalogue/superman-vol-1-before-truth-superman-by-gene-luen-yang-1_739/index.html,In stock,£11.89,ac8e3949d284e9a9,£0.00,0,Sequential Art,http://books.toscrape.com/category/books/sequential-art_5/index.html,"Superman is going through some changes. First, there's his new ""solar flare"" power, which releases "
Still Life with Bread Crumbs,http://books.toscrape.com/catalogue/still-life-with-bread-crumbs_738/index.html,In stock,£26.41,fe44cc816576c652,£0.00,0,Fiction,http://books.toscrape.com/category/books/fiction_10/index.html,"A superb love story from Anna Quindlen, the #1 New York Times bestselling author of Rise and Shine,"
Steve Jobs,http://books.toscrape.com/catalogue/steve-jobs_737/index.html,In stock,£39.50,95019eac1c0a052f,£0.00,0,Default,http://books.toscrape.com/category/books/default_15/index.html,From best-selling author Walter Isaacson comes the landmark biography of Apple co-founder Steve Job
Sorting the Beef from the Bull: The Science of Food Fraud Forensics,http://books.toscrape.com/catalogue/sorting-the-beef-from-the-bull-the-science-of-food-fraud-forensics_736/index.html,In stock,£44.74,3edcccc4f341fb1a,£0.00,0,Science,http://books.toscrape.com/category/books/science_22/index.html,"Horse meat in our burgers, melamine in our infant formula, artificial colors in our fish and fruit-"
Someone Like You (The Harrisons #2),http://books.toscrape.com/catalogue/someone-like-you-the-harrisons-2_735/index.html,In stock,£52.79,a278db6b2b09cf9f,£0.00,0,Contemporary,http://books.toscrape.com/category/books/contemporary_38/index.html,"Pierce Harrison--yes, that Pierce Harrison, black sheep of the wealthy Harrison clan--has come home"
"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",http://books.toscrape.com/catalogue/so-cute-it-hurts-vol-6-so-cute-it-hurts-6_734/index.html,In stock,£35.43,394f6d30cafc3edb,£0.00,0,Sequential Art,http://books.toscrape.com/category/books/sequential-art_5/index.html,"The Kobayashi twins, Megumu and Mitsuru, were named after historical figures, but only Megumu has g"
Shtum,http://books.toscrape.com/catalogue/shtum_733/index.html,In stock,£55.84,830fb3967c74866d,£0.00,0,Fiction,http://books.toscrape.com/category/books/fiction_10/index.html,"Powerful, darkly funny and heart-breaking, Shtum is a story about fathers and sons, autism, and dys"
